,0,aif,autonews,championat,commers,echo,express,fontanka,gazeta,govorit,indicator,interfax,iz,kp,lenta,mediazona,meduza,mk,moscow,motor,novaya,nplus1,ntv,postnauka,radiovesti,rbk,review,ria,rosgazeta,rt,sports,svoboda,tass,thebell,tv1,tvrain,vedomosti,zarulem,zvezda
631,Сестра,0.00017328877336304,,,7.462965036008807e-05,0.00010076582023377672,0.0020412329046744235,,5.4790231684408274e-05,,,2.1310602024507192e-05,,0.000243993830441716,3.536380514543365e-05,0.0003018412315122245,,0.0003995804405374357,,,0.00013334222281485432,,0.00012353050173972123,,,4.730928444707274e-05,,6.201507655416674e-05,2.850058426197737e-05,1.0518565267697487e-05,0.00012601732738251508,,1.5114796882321231e-05,,0.0001747457449411107,0.000136518771331058,,,8.96807365777831e-05
632,Депутат,0.0011635103354375542,,0.0001699524133242692,0.0030598156647636105,0.0010580411124546554,,0.0007046223224351747,0.0009705698184095178,0.0014588710582426215,,0.0007032498668087374,0.001245019920318725,0.0011851128907169061,0.001096277959508443,0.0008049099506992655,0.0011377926821965387,0.0009739773238099996,0.0037358238825883922,,0.0009333955597039805,,0.00024706100347944245,,,0.000638675340035482,,0.0012471920951449085,0.00048450993245361534,0.0011149679183759336,0.0005670779732213179,0.0008750437521876092,0.0007103954534690977,,0.0004193897878586656,0.0015017064846416382,0.0012891128559709365,,0.0007772330503407868
633,Вирер,,,0.0013596193065941536,,,,,7.827175954915466e-06,,,,,,1.7681902572716824e-05,,,,,,,,,,,,,,1.4250292130988685e-05,,0.0006090837490154898,,,,,,,,
634,Шляхтин,0.00012377769525931428,,0.0011046906866077498,4.975310024005871e-05,,,,0.00017219787100814022,,,0.00011720831113478956,1.5562749003984063e-05,6.0998457610429e-05,3.536380514543365e-05,,5.9883825378765195e-05,4.994755506717946e-05,,,6.667111140742716e-05,,8.235366782648082e-05,,,2.365464222353637e-05,,,2.850058426197737e-05,1.0518565267697487e-05,0.00033604620635337357,,5.03826562744041e-06,,,,,,
635,Тутберидзе,0.00014853323431117713,,0.002634262406526173,7.462965036008807e-05,,0.0012247397428046538,0.0006341600901916572,0.0011819035691922357,0.0002244417012680956,,0.0001704848161960575,0.0001245019920318725,0.0001917094382042054,0.0004066837591724869,,,,,,,,,,,,,,2.850058426197737e-05,9.466708740927736e-05,0.0008191126279863481,,5.03826562744041e-06,,0.00024464404291755495,,,,2.9893578859261028e-05
636,Солодухин,,,,,,,,,,,2.1310602024507192e-05,,,,0.0002012274876748164,,,,,,,,0.003430531732418525,,2.365464222353637e-05,,2.756225624629632e-05,,,6.300866369125754e-05,,,,,,,,
637,Брежнев,0.00032182200767421715,,,9.950620048011742e-05,0.0002015316404675534,,0.00014092446448703494,0.0002035065748278021,,,4.2621204049014384e-05,0.00010893924302788844,0.0005141298570021872,5.304570771815047e-05,,0.00011976765075753039,0.0004495279956046152,4.4474093840338e-05,,0.00026668444562970864,,0.0004117683391324041,,,,,2.067169218472224e-05,8.550175278593211e-05,,,0.0007875393769688486,3.0229593764642463e-05,,0.0002096948939293328,0.000136518771331058,0.000351576233446619,,0.00011957431543704411
638,Уиллис,,,0.0002549286199864038,,,,,1.5654351909830933e-05,,,,1.5562749003984063e-05,1.7428130745836856e-05,,,,,,,,0.008298755186721992,,,,2.365464222353637e-05,,,1.4250292130988685e-05,,4.2005775794171696e-05,,,,,,,,
639,Шапошников,0.0002723109295704914,,,0.0001616975757801908,0.00015114873035066505,,,3.913587977457733e-05,0.0001122208506340478,0.0010224948875255623,4.2621204049014384e-05,7.781374501992033e-05,1.7428130745836856e-05,1.7681902572716824e-05,0.0002012274876748164,,0.0002747115528694871,0.0009339559706470981,,6.667111140742716e-05,,0.00012353050173972123,,,9.461856889414548e-05,,0.0001791546656009261,0.00014250292130988686,7.362995687388241e-05,,8.750437521876094e-05,0.0003627551251757095,,0.00013979659595288855,0.000136518771331058,0.0002343841556310793,,0.00011957431543704411
640,Синоптик,2.4755539051862852e-05,,,2.4876550120029354e-05,,,,0.0001800250469630557,0.0002244417012680956,,5.327650506126798e-05,6.225099601593625e-05,0.0001568531767125317,,,,9.989511013435893e-05,0.0004669779853235489,,,,0.00016470733565296164,,,7.096392667060911e-05,,0.0003514187671402781,1.4250292130988685e-05,0.00030503839276322715,,,8.565051566648696e-05,0.001148105625717566,,,,,0.0001793614731555662
641,Поката,0.00022279985146676567,,,,,,,0.0002191609267376331,,,,,1.7428130745836856e-05,,,,9.989511013435893e-05,,,,,,,,2.365464222353637e-05,,1.378112812314816e-05,7.125146065494343e-05,0.0005995582202587567,,,2.015306250976164e-05,,,,0.000351576233446619,,
642,Заворотнюк,0.00014853323431117713,,,,,,,0.0006261740763932372,0.00033666255190214334,,,4.668824701195219e-05,0.0007668377528168216,0.00038900185659977016,,,0.0008491084361420509,4.4474093840338e-05,,,,0.0009058903460912891,,,0.0003075103489059728,,2.067169218472224e-05,0.00014250292130988686,7.362995687388241e-05,,,1.007653125488082e-05,,,,,,0.0007473394714815258
643,Винкельманн,,,,,,,,,,,,,,,,,,,0.004415011037527594,,,,,,,,,2.850058426197737e-05,,,,,,,,,,2.9893578859261028e-05
644,Партнёр,2.4755539051862852e-05,,,0.0015299078323818052,,,0.0002113866967305524,7.827175954915466e-06,0.0001122208506340478,,4.2621204049014384e-05,,0.00011328284984793956,7.07276102908673e-05,0.0001006137438374082,0.00011976765075753039,4.994755506717946e-05,2.2237046920169e-05,,,,,,,7.096392667060911e-05,0.006802721088435374,2.067169218472224e-05,8.550175278593211e-05,1.0518565267697487e-05,0.00035704909425045945,,6.0459187529284925e-05,,,0.000136518771331058,0.0004687683112621587,,2.9893578859261028e-05
645,Яковлев,0.00017328877336304,,8.49762066621346e-05,0.00039802480192046967,,,0.0006341600901916572,0.000352222917971196,0.00033666255190214334,,0.0002131060202450719,0.00028012948207171317,0.0004705595301375951,0.00030059234373618597,0.0006036824630244491,0.00017965147613629558,0.00034963288547025626,0.0006226373137647322,,0.000400026668444563,,0.0004117683391324041,0.0017152658662092624,,0.0003075103489059728,,0.0002136074859087965,0.00015675321344087555,0.00019985274008625225,0.00023103176686794434,0.0003500175008750437,0.00017633929696041434,,0.0002795931919057771,0.000136518771331058,0.0005859603890776983,,0.00026904220973334933
646,Исследователь,0.00012377769525931428,,,0.00017413585084020546,0.00015114873035066505,,,3.913587977457733e-05,0.0002244417012680956,0.0010224948875255623,2.1310602024507192e-05,6.225099601593625e-05,1.7428130745836856e-05,7.07276102908673e-05,,5.9883825378765195e-05,,,,,0.012448132780082987,,,,2.365464222353637e-05,,4.823394843101856e-05,9.97520449169208e-05,3.1555695803092456e-05,,0.0002625131256562828,2.015306250976164e-05,,,,,,8.96807365777831e-05
647,Мартемьянов,,,,2.4876550120029354e-05,,0.0008164931618697694,,,,,,,,,,,,,,,,,,,,,,2.850058426197737e-05,2.103713053539497e-05,0.0010501443948542923,,,,,,,,
648,Респондент,,,,0.0004477779021605284,0.0002015316404675534,,0.00014092446448703494,4.6963055729492795e-05,,,4.2621204049014384e-05,9.337649402390438e-05,0.00018299537283128695,7.07276102908673e-05,0.0002012274876748164,,4.994755506717946e-05,,0.004415011037527594,,,,,,0.00011827321111768183,,7.579620467731488e-05,9.97520449169208e-05,2.103713053539497e-05,,8.750437521876094e-05,1.5114796882321231e-05,,,0.0005460750853242321,,,5.9787157718522055e-05
649,Турман,,,0.000849762066621346,2.4876550120029354e-05,,,,1.5654351909830933e-05,,,,,,,,,,,,,,,,,,,,,,0.0002940404305592019,,,,,,,,
650,Осипов,0.0002723109295704914,,,0.0007338582285408659,0.00015114873035066505,,0.0002113866967305524,0.0002191609267376331,0.0006733251038042867,0.002044989775051125,0.0004262120404901438,0.0004046314741035857,0.0003311344841709003,0.00021218283087260192,0.00110675118221149,0.0003593029522725912,0.00012486888766794862,8.8948187680676e-05,,0.00013334222281485432,,0.0004941220069588849,,,0.0005677114133648729,,0.0006683847139726857,0.0006840140222874569,0.000431261175975597,4.2005775794171696e-05,0.0002625131256562828,0.000896811281684393,,0.0009785761716702198,0.0010921501706484642,0.00011719207781553967,0.001769911504424779,0.0006277651560444818
651,Ледерберг,,,,,,,,,,0.002044989775051125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,Алексашенко,,,,9.950620048011742e-05,0.0007053607416364369,,,3.1308703819661866e-05,,,,,,,,0.00011976765075753039,4.994755506717946e-05,,,,,,,,,,,,,,,,,,0.000273037542662116,,,
653,Очевидец,4.951107810372571e-05,,,8.706792542010273e-05,,0.0004082465809348847,0.0009864712514092446,0.00014088916718847842,0.0002244417012680956,,6.393180607352158e-05,0.00020231573705179284,0.001080544106241885,0.0002475466360180356,0.0003018412315122245,0.00011976765075753039,0.0004994755506717946,8.8948187680676e-05,,,,0.0011117745156574912,,,0.00011827321111768183,,5.512451249259264e-05,2.850058426197737e-05,4.207426107078994e-05,,8.750437521876094e-05,2.519132813720205e-05,,0.0001048474469646664,0.00040955631399317407,,,0.00023914863087408822
654,Волгин,,,,,,,,,0.009426551453260016,,,,8.714065372918428e-06,,0.0001006137438374082,,,,,,,4.117683391324041e-05,,,,,2.756225624629632e-05,4.2750876392966054e-05,,,,5.03826562744041e-06,,3.494914898822214e-05,,,,5.9787157718522055e-05
655,Нехаев,,,,,,,,,,0.0010224948875255623,,,,,,,,,,,,,,,,,1.378112812314816e-05,,,,,5.03826562744041e-06,,3.494914898822214e-05,,,,
656,Пешков,,,,,,,,7.827175954915466e-05,0.0001122208506340478,0.0010224948875255623,,,,,,,0.00012486888766794862,,,,,4.117683391324041e-05,,,4.730928444707274e-05,,1.378112812314816e-05,1.4250292130988685e-05,4.207426107078994e-05,,,3.0229593764642463e-05,,3.494914898822214e-05,,,,5.9787157718522055e-05
657,Калмыков,4.951107810372571e-05,,,0.00017413585084020546,0.00010076582023377672,,,2.3481527864746398e-05,,0.002044989775051125,4.2621204049014384e-05,1.5562749003984063e-05,,7.07276102908673e-05,,0.00011976765075753039,,4.4474093840338e-05,,0.0003333555570371358,,4.117683391324041e-05,,,0.00011827321111768183,,4.823394843101856e-05,2.850058426197737e-05,3.1555695803092456e-05,,,5.03826562744041e-05,,,0.000273037542662116,5.8596038907769834e-05,,0.00014946789429630514
658,Достоевский,0.00029706646862235426,,,0.00011194447554013208,0.00010076582023377672,,,8.609893550407013e-05,,,2.1310602024507192e-05,7.781374501992033e-05,6.0998457610429e-05,1.7681902572716824e-05,,,9.989511013435893e-05,,,,,,,,2.365464222353637e-05,,1.378112812314816e-05,0.0001852537977028529,1.0518565267697487e-05,2.1002887897085848e-05,0.0006125306265313265,5.5420921901844504e-05,,,,,,2.9893578859261028e-05
659,Павличенко,,,8.49762066621346e-05,,,,,1.5654351909830933e-05,,,,,0.00029627822267922654,,,0.00023953530151506078,,,,0.000800053336889126,,,,,2.365464222353637e-05,,,,,6.300866369125754e-05,,5.03826562744041e-06,,3.494914898822214e-05,,,,
660,Муратов,0.00022279985146676567,,,2.4876550120029354e-05,0.0007053607416364369,,7.046223224351747e-05,4.6963055729492795e-05,0.0001122208506340478,,0.00014917421417155036,3.112549800796813e-05,8.714065372918428e-06,1.7681902572716824e-05,0.0008049099506992655,0.00017965147613629558,,4.4474093840338e-05,,0.0005333688912594173,,8.235366782648082e-05,,,7.096392667060911e-05,,2.067169218472224e-05,1.4250292130988685e-05,7.362995687388241e-05,2.1002887897085848e-05,,5.5420921901844504e-05,,,0.0006825938566552901,,,
661,Шекспир,,,,0.00012438275060014676,0.0005038291011688835,,,2.3481527864746398e-05,,,4.2621204049014384e-05,6.225099601593625e-05,1.7428130745836856e-05,,,,0.00014984266520153838,,,,,,0.0017152658662092624,,,,1.378112812314816e-05,7.125146065494343e-05,1.0518565267697487e-05,,8.750437521876094e-05,2.015306250976164e-05,,0.0001048474469646664,,,,
662,Гущин,,,,9.950620048011742e-05,0.00010076582023377672,,,7.827175954915466e-06,,,2.1310602024507192e-05,1.5562749003984063e-05,5.2284392237510575e-05,3.536380514543365e-05,,,,,,,,,,,4.730928444707274e-05,,7.579620467731488e-05,,2.103713053539497e-05,,,1.5114796882321231e-05,,0.0002096948939293328,,0.002578225711941873,,
663,Сидоров,,,0.0001699524133242692,0.00014925930072017614,0.00010076582023377672,0.0008164931618697694,7.046223224351747e-05,0.00012523481527864746,,,0.0001704848161960575,9.337649402390438e-05,7.842658835626584e-05,0.00015913712315445143,0.0007042962068618574,0.00017965147613629558,,4.4474093840338e-05,,0.0002000133342222815,,0.00012353050173972123,,,4.730928444707274e-05,,0.00013092071716990753,0.00011400233704790948,0.0007573366992742191,0.00025203465476503016,8.750437521876094e-05,6.0459187529284925e-05,,0.00024464404291755495,,0.00011719207781553967,,0.00014946789429630514
664,Кикнадзе,2.4755539051862852e-05,,,,5.038291011688835e-05,0.0020412329046744235,,0.00023481527864746402,,,8.524240809802877e-05,,,1.7681902572716824e-05,,,4.994755506717946e-05,,,,,4.117683391324041e-05,,,,,,2.850058426197737e-05,,0.001396692045156209,,5.03826562744041e-06,,,,,,
665,Шеф,2.4755539051862852e-05,,,8.706792542010273e-05,,,0.00014092446448703494,1.5654351909830933e-05,0.0002244417012680956,,,1.5562749003984063e-05,0.00011328284984793956,,,0.00011976765075753039,0.00012486888766794862,2.2237046920169e-05,0.004415011037527594,0.00013334222281485432,,4.117683391324041e-05,,,,,2.067169218472224e-05,,,,0.00017500875043752187,3.0229593764642463e-05,,6.989829797644427e-05,,0.000351576233446619,0.001769911504424779,5.9787157718522055e-05
666,Желонкин,,,,2.4876550120029354e-05,0.0002015316404675534,,,,,,,,,,0.0003018412315122245,5.9883825378765195e-05,,,,,,,,,4.730928444707274e-05,,2.067169218472224e-05,,,,,2.519132813720205e-05,0.001148105625717566,,0.00040955631399317407,,,
667,Кропоткин,,,,1.2438275060014674e-05,,,,,,,2.1310602024507192e-05,,5.2284392237510575e-05,,,,,,,,,,0.004288164665523156,,,,2.067169218472224e-05,,,,8.750437521876094e-05,2.519132813720205e-05,,,,,,
668,Рабин,0.00014853323431117713,,8.49762066621346e-05,3.731482518004404e-05,,,,0.0006653099561678146,,,2.1310602024507192e-05,0.00021787848605577692,0.00014813911133961327,0.0003713199540270533,,,0.00014984266520153838,,,6.667111140742716e-05,,0.0003705915052191637,,,9.461856889414548e-05,,0.0001791546656009261,0.00014250292130988686,0.0002103713053539497,2.1002887897085848e-05,0.00017500875043752187,4.030612501952328e-05,,0.0001048474469646664,,,,0.00032882936745187133
669,Учительница,7.426661715558858e-05,,,,,,,,0.0002244417012680956,0.002044989775051125,2.1310602024507192e-05,3.112549800796813e-05,0.00016556724208545014,1.7681902572716824e-05,0.0007042962068618574,0.00017965147613629558,0.00012486888766794862,,,,,8.235366782648082e-05,,,,,1.378112812314816e-05,1.4250292130988685e-05,,,0.0002625131256562828,5.03826562744041e-06,,0.00013979659595288855,,,,
670,Хрипун,0.00022279985146676567,,,,0.00010076582023377672,,,7.827175954915466e-06,0.0002244417012680956,,0.00012786361214704316,1.5562749003984063e-05,4.357032686459214e-05,0.00015913712315445143,,,0.00012486888766794862,0.0008005336891260841,,,,8.235366782648082e-05,,,4.730928444707274e-05,,5.512451249259264e-05,0.00021375438196483032,0.00016829704428315977,,,8.061225003904656e-05,,3.494914898822214e-05,,,,
671,Потехин,,,,2.4876550120029354e-05,,,,,,0.003067484662576687,,,,,,,2.497377753358973e-05,4.4474093840338e-05,,,,4.117683391324041e-05,,,,,4.134338436944448e-05,0.00012825262917889817,1.0518565267697487e-05,,,9.068878129392738e-05,,3.494914898822214e-05,,,,
672,Хрущев,0.00014853323431117713,,,0.0006219137530007339,0.0005542120112857719,,,0.0005165936130244208,,,2.1310602024507192e-05,0.00021787848605577692,0.00032242041879798183,0.0001414552205817346,,,0.0002747115528694871,,,0.00013334222281485432,,,,,4.730928444707274e-05,,4.823394843101856e-05,0.00017100350557186422,,,0.0011375568778438925,3.0229593764642463e-05,,3.494914898822214e-05,,0.0002343841556310793,,0.00026904220973334933
673,Драчев,9.902215620745142e-05,,,2.4876550120029354e-05,,0.005307205552153501,0.00014092446448703494,0.000704445835942392,,,0.0001704848161960575,0.00015562749003984066,4.357032686459214e-05,0.00015913712315445143,,0.00011976765075753039,4.994755506717946e-05,2.2237046920169e-05,,0.00013334222281485432,,4.117683391324041e-05,,,,,6.890564061574081e-06,0.0001995040898338416,,0.003864531373063797,,1.007653125488082e-05,,3.494914898822214e-05,,,,2.9893578859261028e-05
674,Наама,2.4755539051862852e-05,,,4.975310024005871e-05,0.00010076582023377672,,0.00014092446448703494,4.6963055729492795e-05,0.0001122208506340478,,0.0001704848161960575,1.5562749003984063e-05,8.714065372918428e-06,3.536380514543365e-05,0.0009055236945366736,0.0007186059045451822,0.0002247639978023076,,,,,,,,,,7.579620467731488e-05,,1.0518565267697487e-05,,,2.519132813720205e-05,,0.0001048474469646664,0.000136518771331058,,,
675,Никологорский,,,,,,,,,,,,,,,,0.0009581412060602431,,,,,,,,,,,,,,,,,,,,,,
676,Потанин,,,,2.4876550120029354e-05,0.0002015316404675534,,,3.913587977457733e-05,,0.0010224948875255623,2.1310602024507192e-05,1.5562749003984063e-05,8.714065372918428e-06,0.00019450092829988508,0.0001006137438374082,,4.994755506717946e-05,,,,,,,,7.096392667060911e-05,,2.067169218472224e-05,5.700116852395474e-05,,,,6.549745315672533e-05,0.001722158438576349,,,0.0002343841556310793,,
